State	State Code	Year	Race	Gender	Age Group	Population
Virginia	51	1997	Black	Female	85+ years	8710
Virginia	51	1997	Black	Male	< 1 year	10660
Virginia	51	1997	Black	Male	1-4 years	44277
Virginia	51	1997	Black	Male	5-9 years	62157
Virginia	51	1997	Black	Male	10-14 years	56896
Virginia	51	1997	Black	Male	15-19 years	55903
Virginia	51	1997	Black	Male	20-24 years	50930
Virginia	51	1997	Black	Male	25-34 years	106919
Virginia	51	1997	Black	Male	35-44 years	108795
Virginia	51	1997	Black	Male	45-54 years	69760
Virginia	51	1997	Black	Male	55-64 years	40498
Virginia	51	1997	Black	Male	65-74 years	29105
Virginia	51	1997	Black	Male	75-84 years	14269
Virginia	51	1997	Black	Male	85+ years	3250
Virginia	51	1997	Other	Female	25-34 years	25970
Virginia	51	1997	Other	Female	35-44 years	25386
Virginia	51	1997	Other	Female	45-54 years	19288
Virginia	51	1997	Other	Female	55-64 years	9563
Virginia	51	1997	Other	Female	65-74 years	5197
Virginia	51	1997	Other	Female	75-84 years	1804
Virginia	51	1997	Other	Female	85+ years	427
Virginia	51	1997	Other	Male	25-34 years	26551
Virginia	51	1997	Other	Male	35-44 years	22006
Virginia	51	1997	Other	Male	45-54 years	15105
Virginia	51	1997	Other	Male	55-64 years	8631
Virginia	51	1997	Other	Male	65-74 years	3691
Virginia	51	1997	Other	Male	75-84 years	1133
Virginia	51	1997	Other	Male	85+ years	191
Virginia	51	1997	White	Female	< 1 year	32472
Virginia	51	1997	White	Female	1-4 years	127877
Virginia	51	1997	White	Female	5-9 years	168819
Virginia	51	1997	White	Female	10-14 years	162351
Virginia	51	1997	White	Female	15-19 years	159103
Virginia	51	1997	White	Female	20-24 years	159353
Virginia	51	1997	White	Female	25-34 years	404105
Virginia	51	1997	White	Female	35-44 years	440576
Virginia	51	1997	White	Female	45-54 years	371360
Virginia	51	1997	White	Female	55-64 years	232229
Virginia	51	1997	White	Female	65-74 years	195230
Virginia	51	1997	White	Female	75-84 years	131423
Virginia	51	1997	White	Female	85+ years	49558
Virginia	51	1997	White	Male	< 1 year	34254
Virginia	51	1997	White	Male	1-4 years	135136
Virginia	51	1997	White	Male	5-9 years	177551
Virginia	51	1997	White	Male	10-14 years	170984
Virginia	51	1997	White	Male	15-19 years	170040
Virginia	51	1997	White	Male	20-24 years	174908
Virginia	51	1997	White	Male	25-34 years	415922
Virginia	51	1997	White	Male	35-44 years	442047
Virginia	51	1997	White	Male	45-54 years	365141
Virginia	51	1997	White	Male	55-64 years	222422
Virginia	51	1997	White	Male	65-74 years	158974
Virginia	51	1997	White	Male	75-84 years	80817
Virginia	51	1997	White	Male	85+ years	17172
Virginia	51	1998	Black	Female	< 1 year	10804
Virginia	51	1998	Black	Female	1-4 years	43633
Virginia	51	1998	Black	Female	5-9 years	62463
Virginia	51	1998	Black	Female	10-14 years	57589
Virginia	51	1998	Black	Female	15-19 years	56961
Virginia	51	1998	Black	Female	20-24 years	50659
Virginia	51	1998	Black	Female	25-34 years	114747
Virginia	51	1998	Black	Female	35-44 years	123479
Virginia	51	1998	Black	Female	45-54 years	82616
Virginia	51	1998	Black	Female	55-64 years	50830
Virginia	51	1998	Black	Female	65-74 years	40651
Virginia	51	1998	Black	Female	75-84 years	25061
Virginia	51	1998	Black	Female	85+ years	9134
Virginia	51	1998	Black	Male	< 1 year	11212
Virginia	51	1998	Black	Male	1-4 years	44228
Virginia	51	1998	Black	Male	5-9 years	63630
Virginia	51	1998	Black	Male	10-14 years	59330
Virginia	51	1998	Black	Male	15-19 years	57553
Virginia	51	1998	Black	Male	20-24 years	51145
Virginia	51	1998	Black	Male	25-34 years	104722
Virginia	51	1998	Black	Male	35-44 years	110495
Virginia	51	1998	Black	Male	45-54 years	73699
Virginia	51	1998	Black	Male	55-64 years	41614
Virginia	51	1998	Black	Male	65-74 years	29520
Virginia	51	1998	Black	Male	75-84 years	14608
Virginia	51	1998	Black	Male	85+ years	3365
Virginia	51	1998	Other	Female	25-34 years	27113
Virginia	51	1998	Other	Female	35-44 years	26385
Virginia	51	1998	Other	Female	45-54 years	20494
Virginia	51	1998	Other	Female	55-64 years	10367
Virginia	51	1998	Other	Female	65-74 years	5631
Virginia	51	1998	Other	Female	75-84 years	2010
Virginia	51	1998	Other	Female	85+ years	465
Virginia	51	1998	Other	Male	35-44 years	23221
Virginia	51	1998	Other	Male	45-54 years	16029
Virginia	51	1998	Other	Male	55-64 years	9243
Virginia	51	1998	Other	Male	65-74 years	4087
Virginia	51	1998	Other	Male	75-84 years	1251
Virginia	51	1998	Other	Male	85+ years	200
Virginia	51	1998	White	Female	< 1 year	32955
Virginia	51	1998	White	Female	1-4 years	127987
Virginia	51	1998	White	Female	5-9 years	170186
Virginia	51	1998	White	Female	10-14 years	164905
Virginia	51	1998	White	Female	15-19 years	162237
Virginia	51	1998	White	Female	20-24 years	159219
Virginia	51	1998	White	Female	25-34 years	391610
Virginia	51	1998	White	Female	35-44 years	443179
Virginia	51	1998	White	Female	45-54 years	376765
Virginia	51	1998	White	Female	55-64 years	243036
Virginia	51	1998	White	Female	65-74 years	194544
Virginia	51	1998	White	Female	75-84 years	133511
Virginia	51	1998	White	Female	85+ years	51176
Virginia	51	1998	White	Male	< 1 year	34860
Virginia	51	1998	White	Male	1-4 years	134812
Virginia	51	1998	White	Male	5-9 years	179074
Virginia	51	1998	White	Male	10-14 years	173265
Virginia	51	1998	White	Male	15-19 years	173124
Virginia	51	1998	White	Male	20-24 years	174769
Virginia	51	1998	White	Male	25-34 years	402537
Virginia	51	1998	White	Male	35-44 years	445586
Virginia	51	1998	White	Male	45-54 years	369324
Virginia	51	1998	White	Male	55-64 years	233837
Virginia	51	1998	White	Male	65-74 years	160014
Virginia	51	1998	White	Male	75-84 years	83020
Virginia	51	1998	White	Male	85+ years	17837
Washington	53	1989	Black	Female	< 1 year	1395
Washington	53	1989	Black	Female	25-34 years	13797
Washington	53	1989	Black	Female	35-44 years	9170
Washington	53	1989	Black	Female	45-54 years	4661
Washington	53	1989	Black	Female	55-64 years	3534
Washington	53	1989	Black	Female	65-74 years	2803
Washington	53	1989	Black	Female	75-84 years	1227
Washington	53	1989	Black	Female	85+ years	337
Washington	53	1989	Black	Male	< 1 year	1514
Washington	53	1989	Black	Male	15-19 years	6472
Washington	53	1989	Black	Male	20-24 years	8773
Washington	53	1989	Black	Male	25-34 years	16901
Washington	53	1989	Black	Male	35-44 years	11435
Washington	53	1989	Black	Male	45-54 years	5798
Washington	53	1989	Black	Male	55-64 years	3852
Washington	53	1989	Black	Male	65-74 years	2518
Washington	53	1989	Black	Male	75-84 years	874
Washington	53	1989	Black	Male	85+ years	187
Washington	53	1989	Other	Female	< 1 year	2891
Washington	53	1989	Other	Female	25-34 years	28388
Washington	53	1989	Other	Female	35-44 years	24346
Washington	53	1989	Other	Female	45-54 years	13732
Washington	53	1989	Other	Female	55-64 years	10197
Washington	53	1989	Other	Female	65-74 years	5957
Washington	53	1989	Other	Female	75-84 years	2189
Washington	53	1989	Other	Female	85+ years	606
Washington	53	1989	Other	Male	< 1 year	3019
Washington	53	1989	Other	Male	15-19 years	13609
Washington	53	1989	Other	Male	20-24 years	12965
Washington	53	1989	Other	Male	25-34 years	25494
Washington	53	1989	Other	Male	35-44 years	20145
Washington	53	1989	Other	Male	45-54 years	11313
Washington	53	1989	Other	Male	55-64 years	6942
Washington	53	1989	Other	Male	65-74 years	4685
Washington	53	1989	Other	Male	75-84 years	1993
Washington	53	1989	Other	Male	85+ years	414
Washington	53	1989	White	Female	< 1 year	32521
Washington	53	1989	White	Female	1-4 years	125138
Washington	53	1989	White	Female	5-9 years	154740
Washington	53	1989	White	Female	10-14 years	138216
Washington	53	1989	White	Female	15-19 years	139495
Washington	53	1989	White	Female	20-24 years	148731
Washington	53	1989	White	Female	25-34 years	377861
Washington	53	1989	White	Female	35-44 years	349485
Washington	53	1989	White	Female	45-54 years	217882
Washington	53	1989	White	Female	55-64 years	179907
Washington	53	1989	White	Female	65-74 years	170877
Washington	53	1989	White	Female	75-84 years	103692
Washington	53	1989	White	Female	85+ years	37702
Washington	53	1989	White	Male	< 1 year	34020
Washington	53	1989	White	Male	1-4 years	131617
Washington	53	1989	White	Male	5-9 years	163453
Washington	53	1989	White	Male	10-14 years	146516
Washington	53	1989	White	Male	15-19 years	146827
Washington	53	1989	White	Male	20-24 years	157344
Washington	53	1989	White	Male	25-34 years	385541
Washington	53	1989	White	Male	35-44 years	352659
Washington	53	1989	White	Male	45-54 years	223379
Washington	53	1989	White	Male	55-64 years	171488
Washington	53	1989	White	Male	65-74 years	143657
Washington	53	1989	White	Male	75-84 years	67462
Washington	53	1989	White	Male	85+ years	15032
Washington	53	1990	Black	Female	< 1 year	1393
Washington	53	1990	Black	Female	25-34 years	14166
Washington	53	1990	Black	Female	35-44 years	9760
Washington	53	1990	Black	Female	45-54 years	4843
Washington	53	1990	Black	Female	55-64 years	3602
Washington	53	1990	Black	Female	65-74 years	2884
Washington	53	1990	Black	Female	75-84 years	1269
Washington	53	1990	Black	Female	85+ years	346
Washington	53	1990	Black	Male	< 1 year	1515
Washington	53	1990	Black	Male	15-19 years	6604
Washington	53	1990	Black	Male	20-24 years	8931
Washington	53	1990	Black	Male	25-34 years	17317
Washington	53	1990	Black	Male	35-44 years	12187
Washington	53	1990	Black	Male	45-54 years	6058
Washington	53	1990	Black	Male	55-64 years	3924
Washington	53	1990	Black	Male	65-74 years	2580
Washington	53	1990	Black	Male	75-84 years	900
Washington	53	1990	Black	Male	85+ years	189
Washington	53	1990	Other	Female	< 1 year	2744
Washington	53	1990	Other	Female	25-34 years	29531
Washington	53	1990	Other	Female	35-44 years	25938
Washington	53	1990	Other	Female	45-54 years	14714
Washington	53	1990	Other	Female	55-64 years	10810
Washington	53	1990	Other	Female	65-74 years	6319
Washington	53	1990	Other	Female	75-84 years	2293
Washington	53	1990	Other	Female	85+ years	632
Washington	53	1990	Other	Male	< 1 year	2933
Washington	53	1990	Other	Male	15-19 years	14202
Washington	53	1990	Other	Male	20-24 years	13705
Washington	53	1990	Other	Male	25-34 years	26600
Washington	53	1990	Other	Male	35-44 years	21507
Washington	53	1990	Other	Male	45-54 years	12120
Washington	53	1990	Other	Male	55-64 years	7362
Washington	53	1990	Other	Male	65-74 years	4894
Washington	53	1990	Other	Male	75-84 years	2098
Washington	53	1990	Other	Male	85+ years	426
Washington	53	1990	White	Female	< 1 year	34533
Washington	53	1990	White	Female	1-4 years	126851
Washington	53	1990	White	Female	5-9 years	158871
Washington	53	1990	White	Female	10-14 years	144390
Washington	53	1990	White	Female	15-19 years	138671
Washington	53	1990	White	Female	20-24 years	151184
Washington	53	1990	White	Female	25-34 years	380229
Washington	53	1990	White	Female	35-44 years	364266
Washington	53	1990	White	Female	45-54 years	226972
Washington	53	1990	White	Female	55-64 years	181209
Washington	53	1990	White	Female	65-74 years	173248
Washington	53	1990	White	Female	75-84 years	106126
Washington	53	1990	White	Female	85+ years	38564
Washington	53	1990	White	Male	< 1 year	36133
Washington	53	1990	White	Male	1-4 years	133630
Washington	53	1990	White	Male	5-9 years	167894
Washington	53	1990	White	Male	10-14 years	153000
Washington	53	1990	White	Male	15-19 years	146394
Washington	53	1990	White	Male	20-24 years	160353
Washington	53	1990	White	Male	25-34 years	387643
Washington	53	1990	White	Male	35-44 years	367238
Washington	53	1990	White	Male	45-54 years	233104
Washington	53	1990	White	Male	55-64 years	173254
Washington	53	1990	White	Male	65-74 years	145371
Washington	53	1990	White	Male	75-84 years	69469
Washington	53	1990	White	Male	85+ years	15306
Washington	53	1991	Black	Female	< 1 year	1545
Washington	53	1991	Black	Female	25-34 years	14684
Washington	53	1991	Black	Female	35-44 years	10885
Washington	53	1991	Black	Female	45-54 years	5195
Washington	53	1991	Black	Female	55-64 years	3624
Washington	53	1991	Black	Female	65-74 years	2941
Washington	53	1991	Black	Female	75-84 years	1316
Washington	53	1991	Black	Female	85+ years	376
Washington	53	1991	Black	Male	< 1 year	1538
Washington	53	1991	Black	Male	15-19 years	6849
Washington	53	1991	Black	Male	20-24 years	8620
Washington	53	1991	Black	Male	25-34 years	17963
Washington	53	1991	Black	Male	35-44 years	13420
Washington	53	1991	Black	Male	45-54 years	6439
Washington	53	1991	Black	Male	55-64 years	4034
Washington	53	1991	Black	Male	65-74 years	2577
Washington	53	1991	Black	Male	75-84 years	945
Washington	53	1991	Black	Male	85+ years	175
Washington	53	1991	Other	Female	< 1 year	2965
Washington	53	1991	Other	Female	15-19 years	13714
Washington	53	1991	Other	Female	25-34 years	30799
Washington	53	1991	Other	Female	35-44 years	28800
Washington	53	1991	Other	Female	45-54 years	16323
Washington	53	1991	Other	Female	55-64 years	11652
Washington	53	1991	Other	Female	65-74 years	6922
Washington	53	1991	Other	Female	75-84 years	2533
Washington	53	1991	Other	Female	85+ years	680
Washington	53	1991	Other	Male	< 1 year	3053
Washington	53	1991	Other	Male	15-19 years	14159
Washington	53	1991	Other	Male	20-24 years	15157
Washington	53	1991	Other	Male	25-34 years	28395
Washington	53	1991	Other	Male	35-44 years	23894
Washington	53	1991	Other	Male	45-54 years	13385
Washington	53	1991	Other	Male	55-64 years	8045
Washington	53	1991	Other	Male	65-74 years	5203
Washington	53	1991	Other	Male	75-84 years	2209
Washington	53	1991	Other	Male	85+ years	475
Washington	53	1991	White	Female	< 1 year	34410
Washington	53	1991	White	Female	1-4 years	131160
Washington	53	1991	White	Female	5-9 years	164006
Washington	53	1991	White	Female	10-14 years	155195
Washington	53	1991	White	Female	15-19 years	138441
Washington	53	1991	White	Female	20-24 years	150439
Washington	53	1991	White	Female	25-34 years	381350
Washington	53	1991	White	Female	35-44 years	385766
Washington	53	1991	White	Female	45-54 years	239812
Washington	53	1991	White	Female	55-64 years	181521
Washington	53	1991	White	Female	65-74 years	175103
Washington	53	1991	White	Female	75-84 years	110011
Washington	53	1991	White	Female	85+ years	40641
Washington	53	1991	White	Male	< 1 year	36200
Washington	53	1991	White	Male	1-4 years	138196
Washington	53	1991	White	Male	5-9 years	173137
Washington	53	1991	White	Male	10-14 years	164442
Washington	53	1991	White	Male	15-19 years	146253
Washington	53	1991	White	Male	20-24 years	158965
Washington	53	1991	White	Male	25-34 years	389842
Washington	53	1991	White	Male	35-44 years	389515
Washington	53	1991	White	Male	45-54 years	245399
Washington	53	1991	White	Male	55-64 years	174959
Washington	53	1991	White	Male	65-74 years	146523
Washington	53	1991	White	Male	75-84 years	73380
Washington	53	1991	White	Male	85+ years	16300
Washington	53	1992	Black	Female	< 1 year	1538
Washington	53	1992	Black	Female	25-34 years	15084
Washington	53	1992	Black	Female	35-44 years	11821
Washington	53	1992	Black	Female	45-54 years	5740
Washington	53	1992	Black	Female	55-64 years	3705
Washington	53	1992	Black	Female	65-74 years	3051
Washington	53	1992	Black	Female	75-84 years	1396
Washington	53	1992	Black	Female	85+ years	406
Washington	53	1992	Black	Male	< 1 year	1607
Washington	53	1992	Black	Male	15-19 years	7256
Washington	53	1992	Black	Male	20-24 years	8715
Washington	53	1992	Black	Male	25-34 years	18358
Washington	53	1992	Black	Male	35-44 years	14454
Washington	53	1992	Black	Male	45-54 years	7105
Washington	53	1992	Black	Male	55-64 years	4168
Washington	53	1992	Black	Male	65-74 years	2649
Washington	53	1992	Black	Male	75-84 years	1015
Washington	53	1992	Black	Male	85+ years	198
Washington	53	1992	Other	Female	< 1 year	3003
Washington	53	1992	Other	Female	25-34 years	32223
Washington	53	1992	Other	Female	35-44 years	30679
Washington	53	1992	Other	Female	45-54 years	18026
Washington	53	1992	Other	Female	55-64 years	12330
Washington	53	1992	Other	Female	65-74 years	7510
Washington	53	1992	Other	Female	75-84 years	2760
Washington	53	1992	Other	Female	85+ years	715
Washington	53	1992	Other	Male	< 1 year	3221
Washington	53	1992	Other	Male	15-19 years	14401
Washington	53	1992	Other	Male	20-24 years	16252
Washington	53	1992	Other	Male	25-34 years	29595
Washington	53	1992	Other	Male	35-44 years	25749
Washington	53	1992	Other	Male	45-54 years	14719
Washington	53	1992	Other	Male	55-64 years	8707
Washington	53	1992	Other	Male	65-74 years	5473
Washington	53	1992	Other	Male	75-84 years	2288
Washington	53	1992	Other	Male	85+ years	507
Washington	53	1992	White	Female	< 1 year	33942
Washington	53	1992	White	Female	1-4 years	133997
Washington	53	1992	White	Female	5-9 years	165687
Washington	53	1992	White	Female	10-14 years	161741
Washington	53	1992	White	Female	15-19 years	142297
Washington	53	1992	White	Female	20-24 years	149341
Washington	53	1992	White	Female	25-34 years	380681
Washington	53	1992	White	Female	35-44 years	394756
Washington	53	1992	White	Female	45-54 years	262517
Washington	53	1992	White	Female	55-64 years	182885
Washington	53	1992	White	Female	65-74 years	176300
Washington	53	1992	White	Female	75-84 years	113354
Washington	53	1992	White	Female	85+ years	42374
Washington	53	1992	White	Male	< 1 year	36139
Washington	53	1992	White	Male	1-4 years	141255
Washington	53	1992	White	Male	5-9 years	174765
Washington	53	1992	White	Male	10-14 years	171523
Washington	53	1992	White	Male	15-19 years	150744
Washington	53	1992	White	Male	20-24 years	158695
Washington	53	1992	White	Male	25-34 years	391585
Washington	53	1992	White	Male	35-44 years	399075
Washington	53	1992	White	Male	45-54 years	267926
Washington	53	1992	White	Male	55-64 years	177200
Washington	53	1992	White	Male	65-74 years	146940
Washington	53	1992	White	Male	75-84 years	76183
Washington	53	1992	White	Male	85+ years	17056
Washington	53	1993	Black	Female	< 1 year	1507
Washington	53	1993	Black	Female	25-34 years	15470
Washington	53	1993	Black	Female	35-44 years	12623
Washington	53	1993	Black	Female	45-54 years	6345
Washington	53	1993	Black	Female	55-64 years	3835
Washington	53	1993	Black	Female	65-74 years	3088
Washington	53	1993	Black	Female	75-84 years	1467
Washington	53	1993	Black	Female	85+ years	438
Washington	53	1993	Black	Male	< 1 year	1638
Washington	53	1993	Black	Male	15-19 years	7499
Washington	53	1993	Black	Male	20-24 years	8387
Washington	53	1993	Black	Male	25-34 years	18405
Washington	53	1993	Black	Male	35-44 years	15496
Washington	53	1993	Black	Male	45-54 years	7794
Washington	53	1993	Black	Male	55-64 years	4304
Washington	53	1993	Black	Male	65-74 years	2699
Washington	53	1993	Black	Male	75-84 years	1091
Washington	53	1993	Black	Male	85+ years	200
Washington	53	1993	Other	Female	< 1 year	3175
Washington	53	1993	Other	Female	25-34 years	33768
Washington	53	1993	Other	Female	35-44 years	32482
Washington	53	1993	Other	Female	45-54 years	19972
Washington	53	1993	Other	Female	55-64 years	12954
Washington	53	1993	Other	Female	65-74 years	8177
Washington	53	1993	Other	Female	75-84 years	3017
Washington	53	1993	Other	Female	85+ years	773
Washington	53	1993	Other	Male	< 1 year	3404
Washington	53	1993	Other	Male	15-19 years	14894
Washington	53	1993	Other	Male	20-24 years	17281
Washington	53	1993	Other	Male	25-34 years	31205
Washington	53	1993	Other	Male	35-44 years	27577
Washington	53	1993	Other	Male	45-54 years	16258
Washington	53	1993	Other	Male	55-64 years	9386
Washington	53	1993	Other	Male	65-74 years	5757
Washington	53	1993	Other	Male	75-84 years	2369
Washington	53	1993	Other	Male	85+ years	582
Washington	53	1993	White	Female	< 1 year	33769
Washington	53	1993	White	Female	1-4 years	135107
Washington	53	1993	White	Female	5-9 years	166183
Washington	53	1993	White	Female	10-14 years	166540
Washington	53	1993	White	Female	15-19 years	146889
Washington	53	1993	White	Female	20-24 years	148679
Washington	53	1993	White	Female	25-34 years	379884
Washington	53	1993	White	Female	35-44 years	406678
Washington	53	1993	White	Female	45-54 years	280980
Washington	53	1993	White	Female	55-64 years	185545
Washington	53	1993	White	Female	65-74 years	176379
Washington	53	1993	White	Female	75-84 years	116024
Washington	53	1993	White	Female	85+ years	44059
Washington	53	1993	White	Male	< 1 year	35152
Washington	53	1993	White	Male	1-4 years	142351
Washington	53	1993	White	Male	5-9 years	175230
Washington	53	1993	White	Male	10-14 years	176496
Washington	53	1993	White	Male	15-19 years	155725
Washington	53	1993	White	Male	20-24 years	157888
Washington	53	1993	White	Male	25-34 years	392066
Washington	53	1993	White	Male	35-44 years	411110
Washington	53	1993	White	Male	45-54 years	285857
Washington	53	1993	White	Male	55-64 years	180637
Washington	53	1993	White	Male	65-74 years	147677
Washington	53	1993	White	Male	75-84 years	78489
Washington	53	1993	White	Male	85+ years	17795
Washington	53	1994	Black	Female	< 1 year	1511
Washington	53	1994	Black	Female	25-34 years	15652
Washington	53	1994	Black	Female	35-44 years	13302
Washington	53	1994	Black	Female	45-54 years	6970
Washington	53	1994	Black	Female	55-64 years	3909
Washington	53	1994	Black	Female	65-74 years	3141
Washington	53	1994	Black	Female	75-84 years	1532
Washington	53	1994	Black	Female	85+ years	463
Washington	53	1994	Black	Male	< 1 year	1554
Washington	53	1994	Black	Male	15-19 years	7920
Washington	53	1994	Black	Male	20-24 years	8445
Washington	53	1994	Black	Male	25-34 years	18452
Washington	53	1994	Black	Male	35-44 years	16673
Washington	53	1994	Black	Male	45-54 years	8544
Washington	53	1994	Black	Male	55-64 years	4393
Washington	53	1994	Black	Male	65-74 years	2680
Washington	53	1994	Black	Male	75-84 years	1108
Washington	53	1994	Black	Male	85+ years	226
Washington	53	1994	Other	Female	< 1 year	3276
Washington	53	1994	Other	Female	25-34 years	35178
Washington	53	1994	Other	Female	35-44 years	34244
Washington	53	1994	Other	Female	45-54 years	22051
Washington	53	1994	Other	Female	55-64 years	13488
Washington	53	1994	Other	Female	65-74 years	8906
Washington	53	1994	Other	Female	75-84 years	3283
Washington	53	1994	Other	Female	85+ years	827
Washington	53	1994	Other	Male	< 1 year	3417
Washington	53	1994	Other	Male	15-19 years	15563
Washington	53	1994	Other	Male	20-24 years	17961
Washington	53	1994	Other	Male	25-34 years	32612
Washington	53	1994	Other	Male	35-44 years	29229
Washington	53	1994	Other	Male	45-54 years	17957
Washington	53	1994	Other	Male	55-64 years	10039
Washington	53	1994	Other	Male	65-74 years	6168
Washington	53	1994	Other	Male	75-84 years	2483
Washington	53	1994	Other	Male	85+ years	620
Washington	53	1994	White	Female	< 1 year	33010
Washington	53	1994	White	Female	1-4 years	134658
Washington	53	1994	White	Female	5-9 years	167756
Washington	53	1994	White	Female	10-14 years	169627
Washington	53	1994	White	Female	15-19 years	152029
Washington	53	1994	White	Female	20-24 years	146558
Washington	53	1994	White	Female	25-34 years	376983
Washington	53	1994	White	Female	35-44 years	414983
Washington	53	1994	White	Female	45-54 years	297006
Washington	53	1994	White	Female	55-64 years	188112
Washington	53	1994	White	Female	65-74 years	176087
Washington	53	1994	White	Female	75-84 years	119371
Washington	53	1994	White	Female	85+ years	45927
Washington	53	1994	White	Male	< 1 year	34590
Washington	53	1994	White	Male	1-4 years	141837
Washington	53	1994	White	Male	5-9 years	176862
Washington	53	1994	White	Male	10-14 years	179675
Washington	53	1994	White	Male	15-19 years	161210
Washington	53	1994	White	Male	20-24 years	154855
Washington	53	1994	White	Male	25-34 years	390046
Washington	53	1994	White	Male	35-44 years	419212
Washington	53	1994	White	Male	45-54 years	301198
Washington	53	1994	White	Male	55-64 years	183822
Washington	53	1994	White	Male	65-74 years	148122
Washington	53	1994	White	Male	75-84 years	81271
Washington	53	1994	White	Male	85+ years	18700
Washington	53	1995	Black	Female	< 1 year	1440
Washington	53	1995	Black	Female	20-24 years	7010
Washington	53	1995	Black	Female	25-34 years	15916
Washington	53	1995	Black	Female	35-44 years	14122
Washington	53	1995	Black	Female	45-54 years	7631
Washington	53	1995	Black	Female	55-64 years	4058
Washington	53	1995	Black	Female	65-74 years	3205
Washington	53	1995	Black	Female	75-84 years	1650
Washington	53	1995	Black	Female	85+ years	479
Washington	53	1995	Black	Male	< 1 year	1522
Washington	53	1995	Black	Male	15-19 years	8505
Washington	53	1995	Black	Male	20-24 years	8716
Washington	53	1995	Black	Male	25-34 years	18665
Washington	53	1995	Black	Male	35-44 years	17759
Washington	53	1995	Black	Male	45-54 years	9285
Washington	53	1995	Black	Male	55-64 years	4597
Washington	53	1995	Black	Male	65-74 years	2737
Washington	53	1995	Black	Male	75-84 years	1215
Washington	53	1995	Black	Male	85+ years	226
Washington	53	1995	Other	Female	< 1 year	3384
Washington	53	1995	Other	Female	15-19 years	15936
Washington	53	1995	Other	Female	25-34 years	36839
Washington	53	1995	Other	Female	35-44 years	35996
Washington	53	1995	Other	Female	45-54 years	24207
Washington	53	1995	Other	Female	55-64 years	14129
Washington	53	1995	Other	Female	65-74 years	9553
Washington	53	1995	Other	Female	75-84 years	3606
Washington	53	1995	Other	Female	85+ years	911
Washington	53	1995	Other	Male	< 1 year	3576
Washington	53	1995	Other	Male	15-19 years	16382
Washington	53	1995	Other	Male	20-24 years	18290
Washington	53	1995	Other	Male	25-34 years	34418
Washington	53	1995	Other	Male	35-44 years	30957
Washington	53	1995	Other	Male	45-54 years	19921
Washington	53	1995	Other	Male	55-64 years	10715
Washington	53	1995	Other	Male	65-74 years	6423
Washington	53	1995	Other	Male	75-84 years	2651
Washington	53	1995	Other	Male	85+ years	662
Washington	53	1995	White	Female	< 1 year	33146
Washington	53	1995	White	Female	1-4 years	132672
Washington	53	1995	White	Female	5-9 years	169871
Washington	53	1995	White	Female	10-14 years	172000
Washington	53	1995	White	Female	15-19 years	157953
Washington	53	1995	White	Female	20-24 years	145429
Washington	53	1995	White	Female	25-34 years	374826
Washington	53	1995	White	Female	35-44 years	423040
Washington	53	1995	White	Female	45-54 years	313578
Washington	53	1995	White	Female	55-64 years	191336
Washington	53	1995	White	Female	65-74 years	175398
Washington	53	1995	White	Female	75-84 years	122711
Washington	53	1995	White	Female	85+ years	47767
Washington	53	1995	White	Male	< 1 year	34160
Washington	53	1995	White	Male	1-4 years	140061
Washington	53	1995	White	Male	5-9 years	178859
Washington	53	1995	White	Male	10-14 years	182091
Washington	53	1995	White	Male	15-19 years	167701
Washington	53	1995	White	Male	20-24 years	154404
Washington	53	1995	White	Male	25-34 years	389824
Washington	53	1995	White	Male	35-44 years	427930
Washington	53	1995	White	Male	45-54 years	317115
Washington	53	1995	White	Male	55-64 years	187489
Washington	53	1995	White	Male	65-74 years	148997
Washington	53	1995	White	Male	75-84 years	84095
Washington	53	1995	White	Male	85+ years	19817
Washington	53	1996	Black	Female	< 1 year	1482
Washington	53	1996	Black	Female	25-34 years	16277
Washington	53	1996	Black	Female	35-44 years	14917
Washington	53	1996	Black	Female	45-54 years	8279
Washington	53	1996	Black	Female	55-64 years	4096
Washington	53	1996	Black	Female	65-74 years	3263
Washington	53	1996	Black	Female	75-84 years	1754
Washington	53	1996	Black	Female	85+ years	508
Washington	53	1996	Black	Male	< 1 year	1633
Washington	53	1996	Black	Male	15-19 years	9012
Washington	53	1996	Black	Male	20-24 years	8700
Washington	53	1996	Black	Male	25-34 years	19182
Washington	53	1996	Black	Male	35-44 years	18491
Washington	53	1996	Black	Male	45-54 years	9984
Washington	53	1996	Black	Male	55-64 years	4725
Washington	53	1996	Black	Male	65-74 years	2860
Washington	53	1996	Black	Male	75-84 years	1295
Washington	53	1996	Black	Male	85+ years	232
Washington	53	1996	Other	Female	< 1 year	3626
Washington	53	1996	Other	Female	25-34 years	38413
Washington	53	1996	Other	Female	35-44 years	37518
Washington	53	1996	Other	Female	45-54 years	26192
Washington	53	1996	Other	Female	55-64 years	14827
Washington	53	1996	Other	Female	65-74 years	10124
Washington	53	1996	Other	Female	75-84 years	3989
Washington	53	1996	Other	Female	85+ years	989
Washington	53	1996	Other	Male	< 1 year	3627
Washington	53	1996	Other	Male	15-19 years	17549
Washington	53	1996	Other	Male	20-24 years	18176
Washington	53	1996	Other	Male	25-34 years	36021
Washington	53	1996	Other	Male	35-44 years	32381
Washington	53	1996	Other	Male	45-54 years	21732
Washington	53	1996	Other	Male	55-64 years	11562
Washington	53	1996	Other	Male	65-74 years	6764
Washington	53	1996	Other	Male	75-84 years	2856
